Ponto,Amostra,SSID1,RSSI1,SSID2,RSSI2,SSID3,RSSI3,SSID4,RSSI4,SSID5,RSSI5,SSID6,RSSI6,SSID7,RSSI7,SSID8,RSSI8,SSID9,RSSI9,SSID10,RSSI10
RP9,70,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-64,CETELI_P&D,-67,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,dlink-9A00,-70,S80,-77,BRITO_AP,-84
RP9,71,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-63,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,dlink-9A00,-74,S80,-77,BRITO_AP,-82
RP9,72,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-62,CETELI_P&D,-65,CETELI_TREINAMENTOS,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-66,dlink-9A00,-68,S80,-77,BRITO_AP,-81
RP9,73,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,CETELI_WIFI,-66,CETELI_P&D,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-75,S80,-76,BRITO_AP,-83
RP9,74,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-61,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-70,S80,-77,BRITO_AP,-80
RP9,75,eduroam,-57,wifi-zone-ufam-1,-57,TPV,-60,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-76,SISREI,-82,IoT-zone-ufam,-85
RP9,76,eduroam,-54,wifi-zone-ufam-1,-55,TPV,-61,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-66,CETELI_WIFI,-66,VISITANTE_CETELI,-66,S80,-76,BRITO_AP,-82
RP9,77,eduroam,-55,wifi-zone-ufam-1,-55,VISITANTE_CETELI,-61,TPV,-62,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,CETELI_P&D,-62,S80,-74,BRITO_AP,-83,IoT-zone-ufam,-84
RP9,78,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-59,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-76,S80,-77,BRITO_AP,-82
RP9,79,eduroam,-52,wifi-zone-ufam-1,-52,TPV,-60,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,CETELI_P&D,-68,dlink-9A00,-69,S80,-78,BRITO_AP,-81
RP9,80,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-62,CETELI_TREINAMENTOS,-63,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_P&D,-64,dlink-9A00,-73,S80,-81,BRITO_AP,-83
RP9,81,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-59,CETELI_P&D,-63,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,VISITANTE_CETELI,-64,dlink-9A00,-69,S80,-77,BRITO_AP,-82
RP9,82,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-61,CETELI_WIFI,-66,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-77,S80,-78,BRITO_AP,-83
RP9,83,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-64,CETELI_TREINAMENTOS,-71,CETELI_WIFI,-71,VISITANTE_CETELI,-72,dlink-9A00,-73,CETELI_P&D,-73,SISREI,-82,S80,-82
RP9,84,wifi-zone-ufam-1,-54,eduroam,-55,TPV,-61,dlink-9A00,-68,CETELI_P&D,-69,VISITANTE_CETELI,-70,CETELI_WIFI,-71,CETELI_TREINAMENTOS,-71,S80,-77,BRITO_AP,-82
RP9,85,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-59,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-75,S80,-78,SISREI,-79
RP9,86,wifi-zone-ufam-1,-58,eduroam,-59,TPV,-60,CETELI_WIFI,-67,CETELI_P&D,-67,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,dlink-9A00,-74,BRITO_AP,-83,lpmc_ft,-84
RP9,87,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-54,CETELI_WIFI,-63,VISITANTE_CETELI,-63,CETELI_P&D,-63,CETELI_TREINAMENTOS,-64,S80,-75,SISREI,-79,EEGI_ADM,-84
RP9,88,TPV,-54,eduroam,-55,wifi-zone-ufam-1,-55,VISITANTE_CETELI,-65,CETELI_P&D,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,dlink-9A00,-73,S80,-75,EEGI_ADM,-85
RP9,89,wifi-zone-ufam-1,-54,eduroam,-55,TPV,-57,CETELI_WIFI,-65,VISITANTE_CETELI,-65,CETELI_P&D,-65,CETELI_TREINAMENTOS,-66,dlink-9A00,-74,S80,-77,LAB_LME_2G,-84
RP9,90,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-57,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,dlink-9A00,-72,S80,-76,SISREI,-83
RP9,91,eduroam,-52,wifi-zone-ufam-1,-52,TPV,-55,CETELI_WIFI,-68,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-70,dlink-9A00,-74,S80,-78,EEGI_ADM,-85
RP9,92,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-55,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,dlink-9A00,-72,S80,-79,SISREI,-83
RP9,93,TPV,-52,eduroam,-54,wifi-zone-ufam-1,-54,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-69,CETELI_WIFI,-70,CETELI_P&D,-70,dlink-9A00,-76,BRITO_AP,-81,S80,-81
RP9,94,TPV,-55,eduroam,-58,wifi-zone-ufam-1,-58,CETELI_WIFI,-64,VISITANTE_CETELI,-65,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,S80,-81,IoT-zone-ufam,-83,BRITO_AP,-84
RP9,95,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-57,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,dlink-9A00,-70,CETELI_WIFI,-70,VISITANTE_CETELI,-73,S80,-78,BRITO_AP,-84
RP9,96,TPV,-55,eduroam,-57,wifi-zone-ufam-1,-57,CETELI_TREINAMENTOS,-67,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,dlink-9A00,-71,S80,-77,BRITO_AP,-85
RP9,97,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-58,CETELI_WIFI,-64,VISITANTE_CETELI,-64,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,dlink-9A00,-76,S80,-80,IoT-zone-ufam,-85
RP9,98,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-55,VISITANTE_CETELI,-69,CETELI_P&D,-69,dlink-9A00,-70,CETELI_TREINAMENTOS,-70,CETELI_WIFI,-71,S80,-76,LAB_LME_2G,-81
RP9,99,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-58,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-69,VISITANTE_CETELI,-69,dlink-9A00,-72,S80,-75,BRITO_AP,-81
RP9,100,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-58,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-69,CETELI_WIFI,-70,S80,-77,BRITO_AP,-83,SISREI,-84
RP9,101,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-57,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-69,CETELI_TREINAMENTOS,-70,dlink-9A00,-75,S80,-76,BRITO_AP,-83
RP9,102,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-62,VISITANTE_CETELI,-66,CETELI_TREINAMENTOS,-66,CETELI_P&D,-66,CETELI_WIFI,-67,dlink-9A00,-75,S80,-76,BRITO_AP,-84
RP9,103,eduroam,-54,wifi-zone-ufam-1,-55,CETELI_TREINAMENTOS,-63,TPV,-64,VISITANTE_CETELI,-65,CETELI_WIFI,-65,CETELI_P&D,-65,S80,-75,BRITO_AP,-85,EEGI_ADM,-85
RP9,104,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-60,dlink-9A00,-65,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,VISITANTE_CETELI,-71,S80,-79,BRITO_AP,-84
RP9,105,eduroam,-53,wifi-zone-ufam-1,-53,TPV,-58,VISITANTE_CETELI,-68,CETELI_TREINAMENTOS,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-71,BRITO_AP,-81,IoT-zone-ufam,-85
RP9,106,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-57,VISITANTE_CETELI,-63,CETELI_WIFI,-63,CETELI_P&D,-63,CETELI_TREINAMENTOS,-64,dlink-9A00,-76,S80,-78,BRITO_AP,-81
RP9,107,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-61,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-64,VISITANTE_CETELI,-65,CETELI_P&D,-66,dlink-9A00,-76,S80,-78,IoT-zone-ufam,-83
RP9,108,wifi-zone-ufam-1,-55,eduroam,-55,TPV,-60,VISITANTE_CETELI,-67,CETELI_WIFI,-67,CETELI_P&D,-67,CETELI_TREINAMENTOS,-68,S80,-74,BRITO_AP,-82,lpmc_ft,-86
RP9,109,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-57,CETELI_P&D,-64,CETELI_TREINAMENTOS,-65,CETELI_WIFI,-66,VISITANTE_CETELI,-66,dlink-9A00,-75,S80,-78,BRITO_AP,-81
RP9,110,wifi-zone-ufam-1,-53,eduroam,-54,TPV,-60,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-68,CETELI_P&D,-68,CETELI_WIFI,-69,dlink-9A00,-71,BRITO_AP,-81,S80,-82
RP9,111,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-61,VISITANTE_CETELI,-67,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,CETELI_WIFI,-68,dlink-9A00,-70,S80,-76,EEGI_ADM,-84
RP9,112,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-56,CETELI_WIFI,-70,VISITANTE_CETELI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-72,S80,-78,BRITO_AP,-82
RP9,113,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-58,CETELI_WIFI,-64,CETELI_TREINAMENTOS,-65,CETELI_P&D,-65,VISITANTE_CETELI,-66,S80,-78,BRITO_AP,-82,EEGI_ADM,-86
RP9,114,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-57,CETELI_WIFI,-68,CETELI_P&D,-68,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,S80,-76,BRITO_AP,-80,IoT-zone-ufam,-84
RP9,115,wifi-zone-ufam-1,-55,eduroam,-55,TPV,-56,CETELI_WIFI,-69,VISITANTE_CETELI,-69,CETELI_TREINAMENTOS,-69,CETELI_P&D,-71,S80,-78,BRITO_AP,-80,IoT-zone-ufam,-85
RP9,116,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-59,CETELI_WIFI,-67,VISITANTE_CETELI,-67,CETELI_P&D,-67,dlink-9A00,-68,CETELI_TREINAMENTOS,-68,S80,-76,BRITO_AP,-82
RP9,117,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-58,CETELI_WIFI,-69,CETELI_P&D,-69,dlink-9A00,-70,VISITANTE_CETELI,-71,CETELI_TREINAMENTOS,-71,S80,-78,BRITO_AP,-81
RP9,118,eduroam,-55,wifi-zone-ufam-1,-55,TPV,-59,VISITANTE_CETELI,-65,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-67,CETELI_P&D,-67,S80,-77,BRITO_AP,-80,IoT-zone-ufam,-84
RP9,119,eduroam,-54,wifi-zone-ufam-1,-54,TPV,-59,dlink-9A00,-66,CETELI_WIFI,-66,CETELI_TREINAMENTOS,-66,VISITANTE_CETELI,-67,CETELI_P&D,-67,S80,-77,BRITO_AP,-80
RP9,120,eduroam,-56,wifi-zone-ufam-1,-56,TPV,-57,CETELI_WIFI,-65,CETELI_TREINAMENTOS,-66,CETELI_P&D,-67,VISITANTE_CETELI,-68,S80,-79,BRITO_AP,-83,IoT-zone-ufam,-83
RP10,1,TPV,-50,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,VISITANTE_CETELI,-60,eduroam,-65,wifi-zone-ufam-1,-65,LAB_LME_2G,-79,S80,-81,BRITO_AP,-86
RP10,2,TPV,-48,VISITANTE_CETELI,-51,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,CETELI_WIFI,-52,eduroam,-65,wifi-zone-ufam-1,-65,S80,-81,IoT-zone-ufam,-86,BRITO_AP,-88
RP10,3,TPV,-48,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,VISITANTE_CETELI,-54,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-72,lpmc_ft,-79,S80,-79
RP10,4,TPV,-46,VISITANTE_CETELI,-59,CETELI_WIFI,-60,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-74,SISREI,-81,S80,-83
RP10,5,TPV,-46,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,VISITANTE_CETELI,-53,CETELI_P&D,-53,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-72,S80,-80,lpmc_ft,-81
RP10,6,TPV,-47,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,eduroam,-62,wifi-zone-ufam-1,-62,lpmc_ft,-82,S80,-82,BRITO_AP,-86
RP10,7,TPV,-47,CETELI_TREINAMENTOS,-52,VISITANTE_CETELI,-53,CETELI_WIFI,-53,CETELI_P&D,-53,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-70,S80,-79,LAB_LME_2G,-85
RP10,8,TPV,-47,CETELI_WIFI,-61,CETELI_P&D,-61,VISITANTE_CETELI,-62,CETELI_TREINAMENTOS,-62,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-75,S80,-80,lpmc_ft,-81
RP10,9,TPV,-46,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,VISITANTE_CETELI,-55,CETELI_WIFI,-55,wifi-zone-ufam-1,-63,eduroam,-64,dlink-9A00,-79,S80,-81,BRITO_AP,-82
RP10,10,TPV,-46,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-54,CETELI_P&D,-55,eduroam,-63,wifi-zone-ufam-1,-63,S80,-79,BRITO_AP,-83,LAB_LME_2G,-84
RP10,11,TPV,-47,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-54,CETELI_P&D,-55,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-76,S80,-77,BRITO_AP,-79
RP10,12,TPV,-46,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,CETELI_WIFI,-54,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-72,S80,-80,EEGI_ADM,-85
RP10,13,TPV,-46,VISITANTE_CETELI,-55,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,eduroam,-63,wifi-zone-ufam-1,-63,S80,-80,lpmc_ft,-82,EEGI_ADM,-84
RP10,14,TPV,-47,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,CETELI_WIFI,-56,eduroam,-68,wifi-zone-ufam-1,-68,dlink-9A00,-74,lpmc_ft,-80,BRITO_AP,-82
RP10,15,TPV,-45,CETELI_P&D,-53,VISITANTE_CETELI,-54,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,wifi-zone-ufam-1,-63,eduroam,-64,dlink-9A00,-71,S80,-78,lpmc_ft,-81
RP10,16,TPV,-46,VISITANTE_CETELI,-53,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,eduroam,-64,wifi-zone-ufam-1,-65,S80,-80,lpmc_ft,-81,BRITO_AP,-85
RP10,17,TPV,-47,CETELI_P&D,-54,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,eduroam,-62,wifi-zone-ufam-1,-62,BRITO_AP,-80,LAB_LME_2G,-80,S80,-81
RP10,18,TPV,-46,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,wifi-zone-ufam-1,-62,eduroam,-63,dlink-9A00,-76,LAB_LME_2G,-78,S80,-79
RP10,19,TPV,-47,CETELI_WIFI,-53,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-74,S80,-82,IoT-zone-ufam,-84
RP10,20,TPV,-46,CETELI_TREINAMENTOS,-53,CETELI_WIFI,-54,VISITANTE_CETELI,-54,CETELI_P&D,-54,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-76,S80,-80,lpmc_ft,-81
RP10,21,TPV,-45,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,VISITANTE_CETELI,-55,CETELI_P&D,-55,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-75,EEGI_ADM,-82,lpmc_ft,-82
RP10,22,TPV,-47,CETELI_TREINAMENTOS,-60,CETELI_P&D,-60,CETELI_WIFI,-61,VISITANTE_CETELI,-61,eduroam,-62,wifi-zone-ufam-1,-62,lpmc_ft,-79,S80,-81,IoT-zone-ufam,-84
RP10,23,TPV,-46,VISITANTE_CETELI,-60,CETELI_P&D,-61,CETELI_WIFI,-62,CETELI_TREINAMENTOS,-62,eduroam,-64,wifi-zone-ufam-1,-64,S80,-78,BRITO_AP,-83,IoT-zone-ufam,-86
RP10,24,TPV,-45,eduroam,-62,wifi-zone-ufam-1,-62,VISITANTE_CETELI,-70,CETELI_WIFI,-70,CETELI_TREINAMENTOS,-70,CETELI_P&D,-70,dlink-9A00,-72,S80,-77,BRITO_AP,-83
RP10,25,TPV,-47,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_WIFI,-57,CETELI_P&D,-57,eduroam,-61,wifi-zone-ufam-1,-61,dlink-9A00,-73,S80,-81,EEGI_ADM,-83
RP10,26,TPV,-46,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,CETELI_WIFI,-53,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-71,S80,-81,lpmc_ft,-82
RP10,27,TPV,-45,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-53,eduroam,-64,wifi-zone-ufam-1,-64,S80,-81,lpmc_ft,-82,IoT-zone-ufam,-82
RP10,28,TPV,-49,CETELI_P&D,-51,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-53,eduroam,-65,wifi-zone-ufam-1,-65,dlink-9A00,-75,S80,-81,lpmc_ft,-82
RP10,29,TPV,-45,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-55,eduroam,-60,wifi-zone-ufam-1,-60,dlink-9A00,-78,IoT-zone-ufam,-83,EEGI_ADM,-86
RP10,30,TPV,-47,CETELI_TREINAMENTOS,-52,VISITANTE_CETELI,-53,CETELI_WIFI,-53,CETELI_P&D,-53,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-76,EEGI_ADM,-83,IoT-zone-ufam,-83
RP10,31,TPV,-47,CETELI_WIFI,-54,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-56,eduroam,-65,wifi-zone-ufam-1,-65,lpmc_ft,-82,IoT-zone-ufam,-83,S80,-83
RP10,32,TPV,-48,CETELI_WIFI,-55,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,wifi-zone-ufam-1,-62,eduroam,-63,S80,-82,lpmc_ft,-83,IoT-zone-ufam,-83
RP10,33,TPV,-47,CETELI_WIFI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,VISITANTE_CETELI,-56,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-77,S80,-81,BRITO_AP,-83
RP10,34,TPV,-47,CETELI_P&D,-55,CETELI_WIFI,-56,VISITANTE_CETELI,-56,CETELI_TREINAMENTOS,-56,wifi-zone-ufam-1,-62,eduroam,-62,dlink-9A00,-74,S80,-80,EEGI_ADM,-82
RP10,35,TPV,-47,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,CETELI_WIFI,-57,VISITANTE_CETELI,-57,eduroam,-63,wifi-zone-ufam-1,-63,BRITO_AP,-81,S80,-82,IoT-zone-ufam,-83
RP10,36,TPV,-48,VISITANTE_CETELI,-53,CETELI_WIFI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-56,eduroam,-62,wifi-zone-ufam-1,-62,S80,-81,lpmc_ft,-82,EEGI_ADM,-83
RP10,37,TPV,-47,CETELI_TREINAMENTOS,-54,VISITANTE_CETELI,-55,CETELI_WIFI,-55,CETELI_P&D,-55,eduroam,-64,wifi-zone-ufam-1,-64,S80,-81,BRITO_AP,-84,IoT-zone-ufam,-84
RP10,38,TPV,-48,CETELI_WIFI,-55,VISITANTE_CETELI,-55,CETELI_TREINAMENTOS,-55,CETELI_P&D,-55,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-76,S80,-81,lpmc_ft,-82
RP10,39,TPV,-46,CETELI_TREINAMENTOS,-51,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_WIFI,-53,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-73,S80,-78,LAB_LME_2G,-83
RP10,40,TPV,-47,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,eduroam,-65,wifi-zone-ufam-1,-65,lpmc_ft,-82,S80,-83,IoT-zone-ufam,-84
RP10,41,TPV,-47,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-55,eduroam,-63,wifi-zone-ufam-1,-63,LAB_LME_2G,-80,S80,-80,lpmc_ft,-81
RP10,42,TPV,-46,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-52,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-74,lpmc_ft,-79,S80,-81
RP10,43,TPV,-47,CETELI_TREINAMENTOS,-51,CETELI_WIFI,-52,CETELI_P&D,-52,VISITANTE_CETELI,-53,eduroam,-63,wifi-zone-ufam-1,-63,lpmc_ft,-80,LAB_LME_2G,-80,S80,-81
RP10,44,TPV,-46,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-53,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-74,LAB_LME_2G,-79,lpmc_ft,-81
RP10,45,TPV,-47,VISITANTE_CETELI,-51,CETELI_WIFI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-76,LAB_LME_2G,-79,lpmc_ft,-81
RP10,46,TPV,-47,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-72,LAB_LME_2G,-82,lpmc_ft,-83
RP10,47,TPV,-46,CETELI_WIFI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,VISITANTE_CETELI,-54,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-74,LAB_LME_2G,-81,S80,-81
RP10,48,TPV,-49,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_WIFI,-53,CETELI_TREINAMENTOS,-53,eduroam,-63,wifi-zone-ufam-1,-63,lpmc_ft,-82,S80,-82,IoT-zone-ufam,-83
RP10,49,TPV,-47,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,eduroam,-64,wifi-zone-ufam-1,-65,dlink-9A00,-74,lpmc_ft,-80,LAB_LME_2G,-84
RP10,50,TPV,-47,CETELI_WIFI,-52,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_TREINAMENTOS,-53,eduroam,-62,wifi-zone-ufam-1,-62,dlink-9A00,-72,lpmc_ft,-80,S80,-80
RP10,51,TPV,-47,VISITANTE_CETELI,-52,CETELI_TREINAMENTOS,-52,CETELI_P&D,-52,CETELI_WIFI,-53,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-76,S80,-81,lpmc_ft,-82
RP10,52,TPV,-46,CETELI_TREINAMENTOS,-51,VISITANTE_CETELI,-52,CETELI_P&D,-52,CETELI_WIFI,-53,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-75,lpmc_ft,-82,BRITO_AP,-85
RP10,53,TPV,-48,CETELI_WIFI,-53,VISITANTE_CETELI,-53,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,eduroam,-61,wifi-zone-ufam-1,-61,S80,-82,BRITO_AP,-83,lpmc_ft,-84
RP10,54,TPV,-45,CETELI_TREINAMENTOS,-54,CETELI_WIFI,-55,CETELI_P&D,-55,VISITANTE_CETELI,-57,eduroam,-63,wifi-zone-ufam-1,-63,dlink-9A00,-74,S80,-79,IoT-zone-ufam,-83
RP10,55,TPV,-46,CETELI_WIFI,-56,CETELI_P&D,-56,VISITANTE_CETELI,-57,CETELI_TREINAMENTOS,-59,eduroam,-64,wifi-zone-ufam-1,-64,dlink-9A00,-75,S80,-77,IoT-zone-ufam,-83
RP10,56,TPV,-46,CETELI_TREINAMENTOS,-53,CETELI_P&D,-53,VISITANTE_CETELI,-54,CETELI_WIFI,-54,eduroam,-64,wifi-zone-ufam-1,-64,S80,-77,lpmc_ft,-83,IoT-zone-ufam,-84
RP10,57,TPV,-46,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,CETELI_WIFI,-54,VISITANTE_CETELI,-54,eduroam,-64,wifi-zone-ufam-1,-64,S80,-78,BRITO_AP,-84,lpmc_ft,-84
RP10,58,TPV,-46,VISITANTE_CETELI,-54,CETELI_TREINAMENTOS,-54,CETELI_P&D,-54,CETELI_WIFI,-55,eduroam,-64,wifi-zone-ufam-1,-64,S80,-77,lpmc_ft,-84,IoT-zone-ufam,-84
RP10,59,TPV,-46,VISITANTE_CETELI,-55,CETELI_WIFI,-56,CETELI_TREINAMENTOS,-56,CETELI_P&D,-56,eduroam,-64,wifi-zone-ufam-1,-64,S80,-78,BRITO_AP,-82,IoT-zone-ufam,-83
RP10,60,TPV,-46,CETELI_TREINAMENTOS,-55,VISITANTE_CETELI,-56,CETELI_WIFI,-56,CETELI_P&D,-56,eduroam,-66,wifi-zone-ufam-1,-66,S80,-78,IoT-zone-ufam,-81,LAB_LME_2G,-83
